2026-04-21 01:35:38 114: epoch 87, train loss: 0.086
2026-04-21 01:36:07 114: epoch 88, train loss: 0.087
2026-04-21 01:36:38 114: epoch 89, train loss: 0.087
2026-04-21 01:37:09 114: epoch 90, train loss: 0.087
2026-04-21 01:37:39 114: epoch 91, train loss: 0.082
2026-04-21 01:38:09 114: epoch 92, train loss: 0.086
2026-04-21 01:38:39 114: epoch 93, train loss: 0.081
2026-04-21 01:39:10 114: epoch 94, train loss: 0.085
2026-04-21 01:39:40 114: epoch 95, train loss: 0.081
2026-04-21 01:40:11 114: epoch 96, train loss: 0.084
2026-04-21 01:40:41 114: epoch 97, train loss: 0.083
2026-04-21 01:41:11 114: epoch 98, train loss: 0.084
2026-04-21 01:41:42 114: epoch 99, train loss: 0.083
2026-04-21 01:41:49 149: epoch: 99, validation loss: 0.064
2026-04-21 01:43:21 150: [test] Kendall's Tau (0): 0.9760
2026-04-21 01:44:06 63: epoch[99/300] test set AP@5 precision: 100.00%
2026-04-21 01:44:51 63: epoch[99/300] test set AP@10 precision: 100.00%
2026-04-21 01:45:36 63: epoch[99/300] test set AP@15 precision: 100.00%
2026-04-21 01:46:05 114: epoch 100, train loss: 0.083
2026-04-21 01:46:34 114: epoch 101, train loss: 0.080
2026-04-21 01:47:02 114: epoch 102, train loss: 0.080
2026-04-21 01:47:32 114: epoch 103, train loss: 0.076
2026-04-21 01:48:00 114: epoch 104, train loss: 0.079
2026-04-21 01:48:29 114: epoch 105, train loss: 0.078
2026-04-21 01:48:58 114: epoch 106, train loss: 0.079
2026-04-21 01:49:28 114: epoch 107, train loss: 0.080
2026-04-21 01:49:56 114: epoch 108, train loss: 0.078
2026-04-21 01:50:25 114: epoch 109, train loss: 0.080
2026-04-21 01:50:54 114: epoch 110, train loss: 0.074
2026-04-21 01:51:25 114: epoch 111, train loss: 0.075
2026-04-21 01:51:54 114: epoch 112, train loss: 0.076
2026-04-21 01:52:25 114: epoch 113, train loss: 0.078
2026-04-21 01:52:55 114: epoch 114, train loss: 0.078
2026-04-21 01:53:27 114: epoch 115, train loss: 0.078
2026-04-21 01:53:58 114: epoch 116, train loss: 0.077
2026-04-21 01:54:28 114: epoch 117, train loss: 0.077
2026-04-21 01:54:58 114: epoch 118, train loss: 0.074
2026-04-21 01:55:29 114: epoch 119, train loss: 0.076
2026-04-21 01:55:59 114: epoch 120, train loss: 0.075
2026-04-21 01:56:29 114: epoch 121, train loss: 0.075
2026-04-21 01:57:00 114: epoch 122, train loss: 0.071
2026-04-21 01:57:30 114: epoch 123, train loss: 0.075
2026-04-21 01:58:01 114: epoch 124, train loss: 0.077
2026-04-21 01:58:31 114: epoch 125, train loss: 0.077
2026-04-21 01:59:00 114: epoch 126, train loss: 0.077
2026-04-21 01:59:30 114: epoch 127, train loss: 0.072
2026-04-21 02:00:00 114: epoch 128, train loss: 0.072
2026-04-21 02:00:30 114: epoch 129, train loss: 0.071
2026-04-21 02:01:00 114: epoch 130, train loss: 0.073
2026-04-21 02:01:31 114: epoch 131, train loss: 0.072
2026-04-21 02:02:01 114: epoch 132, train loss: 0.072
2026-04-21 02:02:32 114: epoch 133, train loss: 0.075
2026-04-21 02:03:02 114: epoch 134, train loss: 0.072
2026-04-21 02:03:32 114: epoch 135, train loss: 0.071
2026-04-21 02:04:02 114: epoch 136, train loss: 0.070
2026-04-21 02:04:33 114: epoch 137, train loss: 0.078
2026-04-21 02:05:03 114: epoch 138, train loss: 0.077
2026-04-21 02:05:34 114: epoch 139, train loss: 0.070
2026-04-21 02:06:04 114: epoch 140, train loss: 0.071
2026-04-21 02:06:34 114: epoch 141, train loss: 0.074
2026-04-21 02:07:05 114: epoch 142, train loss: 0.071
2026-04-21 02:07:35 114: epoch 143, train loss: 0.069
2026-04-21 02:08:05 114: epoch 144, train loss: 0.072
2026-04-21 02:08:34 114: epoch 145, train loss: 0.068
2026-04-21 02:09:05 114: epoch 146, train loss: 0.070
2026-04-21 02:09:35 114: epoch 147, train loss: 0.067
2026-04-21 02:10:05 114: epoch 148, train loss: 0.066
2026-04-21 02:10:35 114: epoch 149, train loss: 0.064
2026-04-21 02:10:42 149: epoch: 149, validation loss: 0.052
2026-04-21 02:12:14 150: [test] Kendall's Tau (0): 0.9767
2026-04-21 02:13:00 63: epoch[149/300] test set AP@5 precision: 100.00%
2026-04-21 02:13:47 63: epoch[149/300] test set AP@10 precision: 100.00%
2026-04-21 02:14:34 63: epoch[149/300] test set AP@15 precision: 100.00%
2026-04-21 02:15:03 114: epoch 150, train loss: 0.068
2026-04-21 02:15:32 114: epoch 151, train loss: 0.068
2026-04-21 02:16:01 114: epoch 152, train loss: 0.065
2026-04-21 02:16:31 114: epoch 153, train loss: 0.068
2026-04-21 02:17:02 114: epoch 154, train loss: 0.067
2026-04-21 02:17:32 114: epoch 155, train loss: 0.066
2026-04-21 02:18:02 114: epoch 156, train loss: 0.067
2026-04-21 02:18:31 114: epoch 157, train loss: 0.065
2026-04-21 02:19:01 114: epoch 158, train loss: 0.066
2026-04-21 02:19:31 114: epoch 159, train loss: 0.065
2026-04-21 02:20:01 114: epoch 160, train loss: 0.065
2026-04-21 02:20:30 114: epoch 161, train loss: 0.067
2026-04-21 02:21:00 114: epoch 162, train loss: 0.066
2026-04-21 02:21:30 114: epoch 163, train loss: 0.066
2026-04-21 02:22:00 114: epoch 164, train loss: 0.064
2026-04-21 02:22:30 114: epoch 165, train loss: 0.065
2026-04-21 02:23:00 114: epoch 166, train loss: 0.064
2026-04-21 02:23:30 114: epoch 167, train loss: 0.063
2026-04-21 02:24:00 114: epoch 168, train loss: 0.063
2026-04-21 02:24:30 114: epoch 169, train loss: 0.063
2026-04-21 02:25:00 114: epoch 170, train loss: 0.061
2026-04-21 02:25:31 114: epoch 171, train loss: 0.063
2026-04-21 02:26:01 114: epoch 172, train loss: 0.063
2026-04-21 02:26:31 114: epoch 173, train loss: 0.063
2026-04-21 02:27:01 114: epoch 174, train loss: 0.064
2026-04-21 02:27:31 114: epoch 175, train loss: 0.066
2026-04-21 02:28:01 114: epoch 176, train loss: 0.062
2026-04-21 02:28:32 114: epoch 177, train loss: 0.063
2026-04-21 02:29:02 114: epoch 178, train loss: 0.063
2026-04-21 02:29:32 114: epoch 179, train loss: 0.063
2026-04-21 02:30:02 114: epoch 180, train loss: 0.064
2026-04-21 02:30:32 114: epoch 181, train loss: 0.063
2026-04-21 02:31:02 114: epoch 182, train loss: 0.062
2026-04-21 02:31:32 114: epoch 183, train loss: 0.061
2026-04-21 02:32:02 114: epoch 184, train loss: 0.062
2026-04-21 02:32:30 114: epoch 185, train loss: 0.062
2026-04-21 02:32:59 114: epoch 186, train loss: 0.063
2026-04-21 02:33:28 114: epoch 187, train loss: 0.062
2026-04-21 02:33:59 114: epoch 188, train loss: 0.062
2026-04-21 02:34:28 114: epoch 189, train loss: 0.060
2026-04-21 02:34:58 114: epoch 190, train loss: 0.058
2026-04-21 02:35:27 114: epoch 191, train loss: 0.061
2026-04-21 02:35:57 114: epoch 192, train loss: 0.061
2026-04-21 02:36:26 114: epoch 193, train loss: 0.063
2026-04-21 02:36:54 114: epoch 194, train loss: 0.059
2026-04-21 02:37:24 114: epoch 195, train loss: 0.061
2026-04-21 02:37:53 114: epoch 196, train loss: 0.061
2026-04-21 02:38:23 114: epoch 197, train loss: 0.062
2026-04-21 02:38:53 114: epoch 198, train loss: 0.061
2026-04-21 02:39:21 114: epoch 199, train loss: 0.059
2026-04-21 02:39:28 149: epoch: 199, validation loss: 0.049
2026-04-21 02:40:59 150: [test] Kendall's Tau (0): 0.9777
2026-04-21 02:41:44 63: epoch[199/300] test set AP@5 precision: 100.00%
2026-04-21 02:42:30 63: epoch[199/300] test set AP@10 precision: 100.00%
2026-04-21 02:43:16 63: epoch[199/300] test set AP@15 precision: 100.00%
2026-04-21 02:43:45 114: epoch 200, train loss: 0.059
